model_id,model_steps,env_name,ep_steps,ep_return
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1901,3475.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1401,1850.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1901,3475.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1870,2575.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,2638,4400.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1950,3175.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,663,975.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,943,1700.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,3279,6475.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1401,1850.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1901,3475.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,3279,6475.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1911,2500.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,3189,5450.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,2082,3275.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1319,1900.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,1712,2425.0
MultiTask3NameThisGame,102013440,AirRaidNoFrameskip-v4,2201,3425.0
